PC1,PC2,future_purchase
1.5176747482679502,-0.7206074418873727,0
-0.24143734978554504,1.1726225628133498,0
2.7118956854867804,0.7436447007685284,0
1.5050145984983088,0.5195119102409017,0
-0.5688890717949464,2.1473938124934997,0
1.339251635424389,-0.637874278823395,0
1.2693020576650031,-0.1061640098913932,0
2.89450840251826,-0.16092585120591885,0
1.6150307021718195,-0.8285058831447817,0
1.2553420265030635,-0.8746018669886704,0
1.6222260359311527,2.4826081828635025,0
0.21901910675203629,-0.809716992035375,0
1.963495507944498,0.9446663964913826,0
0.5571612522691765,-0.49784821323388223,0
2.4171002720057544,-0.4989682453323652,0
-1.1124329256682057,0.5244151794127305,0
0.16224199804522027,-0.8799248335294917,0
-0.8877031150877968,-1.4039566976589282,1
-0.44820948534547195,1.4903473561319802,0
-2.4304736275473404,-1.86917606913084,0
0.8360347590957762,1.697129201315003,0
1.2949289611481827,-0.834445814799329,0
-0.5971776360328286,-0.7065138143882671,1
-1.46652945770199,-0.35940712580735035,0
0.27169950613057736,-0.839612705787305,0
0.2555121661643737,-0.22614179735028395,0
-0.76504200026092,-1.2347981462718383,0
-0.7729139734877609,3.342584261048346,0
0.25285225961878977,-1.004625709045884,0
2.2113970999609425,0.08051176368634695,0
1.4599187666112639,0.14534800227673422,0
-0.15537561784618184,0.28325878200897786,0
-0.3238393914722574,-1.1482661551333901,0
-1.0891767771905534,0.6592147495074224,0
0.6068422840851756,0.258213650866555,0
2.8878566478135888,-0.392510126510346,0
-0.2222726612954607,-0.1871577440399374,0
2.7785408129014044,-0.26281401115717645,0
-2.4698675359046196,-1.298398257849294,0
-0.5534189060624697,-0.6831517196022838,0
0.019315996329545594,-0.03485097694369849,0
1.2979437827682776,-0.7325488578867964,0
-1.1250708396803928,2.4184226259789425,0
0.5647639280506922,-0.7479549498457629,0
-0.5657590395105635,0.14909347895744024,0
-1.9395315988823583,1.0485035615680633,0
2.4083154856646676,0.28217862621053474,0
-0.7777960160968365,-1.2084957712462652,0
2.4734054685635667,0.6722094230627302,0
1.0660723044003215,0.06471200191332556,0
1.2813626491182062,1.3879929871627186,0
0.07890410154533853,0.1181293666009197,0
-0.636391498039628,-0.19882115768048106,0
-0.665627313740611,-1.2774224085407926,0
0.5719841534040221,-0.48303153966738405,0
-1.3079126665271916,-0.4295953564932012,0
1.02940062288243,0.24212732715912288,0
-0.4307953738173372,2.661021815339691,0
0.27565021354782654,0.8428308689335776,0
-0.9216188865787737,-1.3059768944266996,0
0.33546440177731657,0.8490840310917229,0
-1.1850348758378944,5.584764909794651,0
2.497672800359392,0.24354705934598542,0
-0.8127665478691337,-0.7348551643752186,0
2.4565618958627535,-0.012742424262979793,0
-1.155234704517421,0.6656110050326596,0
-0.937316696545234,-1.3490465279159494,0
0.6893548189192281,1.3763680662492443,0
-0.9695529993079651,0.46628230104302926,0
-2.342746300624886,-0.2829501044272788,1
-0.7351015949759513,-1.0210508458494452,0
-1.502384386116829,1.886603457519338,1
1.2833184262128712,-0.8572515876699386,0
-0.19110099287653382,0.3789172893929631,0
1.5530375429230128,-0.8003915019323801,1
-1.292659526916433,0.5715262067109678,0
-1.2553563214469337,1.4943356040408176,0
2.401969404765271,-0.49658189229499894,0
0.14728335405540255,-0.3022395051828737,0
-0.8412370482536242,-1.0695604346618799,0
-2.4889365173069784,-1.1290792862998007,0
-1.3896703664473258,-0.03586497165814893,0
0.0482295485855939,-0.357888796159815,0
1.1214190926156014,0.5748208906987449,0
0.2401935024345893,-0.7232398777017843,0
-0.17754792788342338,0.8374603886771002,0
-0.9910007768687076,-0.3110029794522886,0
-0.8263750368957925,-1.2929375134389642,0
-0.8783655794722937,-0.3223803577332498,1
-0.6608147568559505,2.822202201132641,0
-1.0650835429440786,-1.5090991520037143,0
-0.5993059372794134,-1.1141699485123022,0
-0.907433901414128,-0.7016329912414362,0
-1.5240885924559806,0.5028962948035491,0
2.6084223753565516,-0.506012577342266,1
0.1508302211291947,-0.8634205877382648,0
-0.17311150001952372,0.7738099351727146,1
-0.765232258020195,-0.8431623608636781,0
-1.12319873323516,-0.5426714106142456,1
-2.768435809893246,-0.7113461379628866,0
0.47795627676509533,3.133986784150675,0
-2.4364831668557954,-1.0134442429364914,1
-0.06519577413244249,0.2076557813036009,0
2.6134758249349277,-0.7932777071192754,0
-0.6760855874806905,-0.8909843208007551,0
2.4584411104352495,-0.7155483879957409,0
-1.0939915996057108,-0.1981136163965736,0
1.1311771711765,0.703231030081184,0
1.4020313396476511,-0.3923644920424578,0
-0.4509041084144648,-0.9767050260612997,0
0.8945472645386204,1.7450529171057945,0
1.2655027576193756,0.12298272661369734,0
2.5856545206444337,-0.4339961183476322,0
-2.2420395937949547,-1.7814303025763711,0
-1.0696923517024741,-0.8434031100787439,0
-0.6275821251198909,-1.1675036822114768,0
0.06912692992204308,0.003379247867545232,0
1.7786864712352306,2.3436572055354796,0
2.7565070126652045,-0.5056386769420304,0
-0.1537927015622064,1.0131954133013945,0
-0.8609833340166645,-0.023475525565478605,0
0.3395562296093137,-0.9965010670533611,0
1.5196464074004923,-0.7520246420799604,0
-0.5822039969672669,2.140353774400181,0
